time,station,pm25,lat,lon,pm25_3km,tmp,rh,hpbl,wspd,pop,road_den_1km,prim_road_len_1km,near_dist,bareland,builtup,cropland,grassland,treecover,water,ndvi,aod
2021-08-26,212,9.771072292,10.74076,106.617,8.159999847,27.44646835,81.22102356,539.8883667,2.625761271,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-08-27,212,12.77971264,10.74076,106.617,8.229999542,27.04989052,83.73632813,512.5206299,2.625114918,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-08-28,212,13.79103363,10.74076,106.617,8.619999886,26.79292107,83.49012756,344.2139893,2.670885324,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-08-29,212,15.06075834,10.74076,106.617,11.14999962,26.58064079,83.8587265,480.550293,3.124032497,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-08-30,212,12.92356748,10.74076,106.617,12.84000015,26.32609367,83.14027405,378.0257568,2.36852932,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-08-31,212,16.88382019,10.74076,106.617,10.85999966,26.58048439,83.61598969,405.1920166,2.703576565,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-01,212,12.72123084,10.74076,106.617,11.72000027,26.8250618,82.77892303,447.9390564,2.398931503,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-02,212,11.13837883,10.74076,106.617,9.539999962,27.17378044,81.99534607,526.3643799,3.213043213,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-03,212,9.47999395,10.74076,106.617,11.5,27.4405632,81.25604248,427.0018616,3.909583569,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-04,212,9.839112351,10.74076,106.617,10.52000046,27.3422966,80.20722198,423.7150879,3.220010281,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-05,212,11.81356933,10.74076,106.617,7.25,27.98179626,78.2636261,579.4732056,2.806340694,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-06,212,12.75793513,10.74076,106.617,11.90999985,27.33006287,84.20005798,383.6401062,2.45212245,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-07,212,13.27722613,10.74076,106.617,14.93000031,27.64742279,80.9347229,513.5297852,2.552283525,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-08,212,10.29498347,10.74076,106.617,10.97999954,27.48721886,83.94311523,527.5861816,2.635541439,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-10,212,10.63142546,10.74076,106.617,14.53999996,27.55112457,79.4152832,377.7297363,3.976795197,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-11,212,12.21530801,10.74076,106.617,15.72999954,27.39661026,83.04147339,447.5889587,3.943969727,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-12,212,10.87584772,10.74076,106.617,20.5,28.35626411,77.61019897,574.4345703,5.430567265,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-13,212,10.6083706,10.74076,106.617,20.15999985,27.09618759,84.63673401,356.4420776,3.766755581,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-14,212,11.05834551,10.74076,106.617,12.52999973,26.99565506,87.37320709,329.2769165,2.136078119,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-15,212,7.508753193,10.74076,106.617,8.890000343,27.1838131,83.26135254,506.5167236,2.968467474,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-16,212,12.75637384,10.74076,106.617,10.35000038,26.95678139,81.27616119,481.0522156,2.553850651,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-17,212,15.58610391,10.74076,106.617,10.10999966,27.19018745,81.59273529,461.2124023,2.040874958,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,1.588858604
2021-09-18,212,15.65493295,10.74076,106.617,10.73999977,27.40803146,80.31143188,422.8734741,1.622693062,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-19,212,12.30214799,10.74076,106.617,10.51000023,26.66740799,85.16938019,374.4063721,3.686914921,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-20,212,10.26845161,10.74076,106.617,11.90999985,26.85200119,83.9016037,464.4451294,3.094158888,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-21,212,11.17536926,10.74076,106.617,15.01000023,27.05003166,81.04147339,487.2868652,2.752684593,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-22,212,11.18207854,10.74076,106.617,14.01000023,26.98021889,82.12653351,423.0249329,2.601075172,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-23,212,14.6759387,10.74076,106.617,12.97000027,27.72657776,79.88526154,477.8965454,2.415114164,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-24,212,12.96686379,10.74076,106.617,10.69999981,27.13084412,82.60692596,534.9431152,2.606623411,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-25,212,11.54376767,10.74076,106.617,8.470000267,26.78360748,84.24934387,388.8362732,2.514829874,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-26,212,15.68586163,10.74076,106.617,10.32999992,26.94631195,84.13269806,434.3762512,2.547013283,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-27,212,16.76786874,10.74076,106.617,12.59000015,26.89953232,78.17556763,471.2891541,3.21594882,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-28,212,18.75522866,10.74076,106.617,16.88999939,27.00299835,79.32025146,545.4069214,2.234525442,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-09-29,212,17.65697394,10.74076,106.617,17.70999908,26.88554764,82.54977417,417.387085,1.996355534,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-07,212,16.67343215,10.74076,106.617,30.54999924,27.77148438,83.51587677,419.5751343,4.344698906,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-08,212,11.0731935,10.74076,106.617,22.62000084,28.51209259,78.75086212,508.3848572,4.431938648,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-09,212,12.66746377,10.74076,106.617,17.42000008,27.49601364,86.17167664,253.2646027,3.778217077,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-10,212,12.83302203,10.74076,106.617,7.730000019,28.0676384,82.04636383,369.5486755,3.889436245,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-13,212,12.32123188,10.74076,106.617,9.699999809,28.01662636,77.68499756,279.6285095,4.055702209,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-14,212,15.0258477,10.74076,106.617,8.010000229,27.27251434,84.40605164,370.9432983,2.114330769,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-15,212,19.69872366,10.74076,106.617,6.71999979,27.726408,81.20718384,468.7898865,2.671817541,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-16,212,21.0462045,10.74076,106.617,7.559999943,28.64732742,75.89421844,503.260376,2.29050827,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-17,212,15.14249282,10.74076,106.617,6.760000229,27.11103058,81.75196075,421.8518066,3.42909956,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-18,212,13.53889128,10.74076,106.617,6.829999924,26.42526627,77.39212036,520.402832,2.490407944,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-19,212,12.2204023,10.74076,106.617,11.02999973,27.90996933,83.60120392,410.4423828,3.010139227,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-20,212,29.8663662,10.74076,106.617,19.65999985,28.19400024,81.82687378,403.3760986,2.430570602,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-21,212,19.19017117,10.74076,106.617,11.51000023,28.17090607,76.7224884,536.2849731,2.136541367,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-22,212,20.34656849,10.74076,106.617,10.25,27.00706291,84.60310364,250.8816528,2.13254261,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-23,212,22.0808501,10.74076,106.617,13.97000027,28.12973404,77.28031921,474.5388489,2.233952761,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-24,212,20.61749521,10.74076,106.617,18.02000046,28.22857666,79.06602478,428.5129395,2.03036046,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-25,212,26.20664272,10.74076,106.617,25.04999924,27.5061264,76.71755981,387.7522278,1.768149614,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-26,212,27.81724377,10.74076,106.617,31.94000053,28.29512405,77.04895782,443.1581726,2.647480726,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-27,212,30.14572797,10.74076,106.617,37.13999939,28.01996994,74.79776001,423.206543,3.127574682,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-29,212,15.08543478,10.74076,106.617,12.03999996,28.3697052,78.98479462,525.3930054,2.860271692,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-30,212,22.13915671,10.74076,106.617,8.890000343,28.7534523,75.60334778,595.1959229,2.54941082,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-10-31,212,16.83826628,10.74076,106.617,10.35999966,28.49268723,74.50215149,539.3461914,2.989304543,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-01,212,37.2090983,10.74076,106.617,12.47000027,28.76590729,74.09506226,538.8328857,1.991713762,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-02,212,21.08679244,10.74076,106.617,12.17000008,28.64417267,70.81183624,452.6827087,2.374543667,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-03,212,25.28476085,10.74076,106.617,16.32999992,29.23240471,63.72615433,540.4553833,2.57963562,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-04,212,13.95542844,10.74076,106.617,16.60000038,28.8308754,68.30464172,494.206665,3.189589977,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-05,212,30.0361814,10.74076,106.617,16.37999916,28.89267349,71.3625412,586.5379028,2.779887915,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-06,212,17.08416427,10.74076,106.617,17.01000023,28.19249916,79.34300995,480.8598633,2.897051334,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,1.824990988
2021-11-07,212,20.4581705,10.74076,106.617,16.37999916,27.97271919,79.6723938,343.383606,2.507918119,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-08,212,13.85929598,10.74076,106.617,8.359999657,28.28754807,78.12467957,525.09729,3.297711134,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-09,212,37.57745545,10.74076,106.617,14.07999992,29.33073235,62.6493988,650.887207,2.705677748,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-10,212,18.30231322,10.74076,106.617,14.42000008,29.44228172,61.26712799,552.5968628,3.081218004,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-15,212,17.18165344,10.74076,106.617,33.75,27.99631119,77.12084961,548.378479,2.842167139,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-16,212,20.98192289,10.74076,106.617,39.66999817,28.27478027,74.35553741,457.5819702,2.836676598,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-17,212,38.34567225,10.74076,106.617,25.51000023,28.61562538,73.07617188,528.171814,2.646679401,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-18,212,28.36493295,10.74076,106.617,16.40999985,28.37320328,74.59442139,526.6300049,2.340225697,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-19,212,31.14594349,10.74076,106.617,30.88999939,28.22409439,74.20446777,490.7369995,2.11517477,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-20,212,32.41109435,10.74076,106.617,27.42000008,28.24707794,78.82378387,403.3367004,1.424515247,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-22,212,15.69316188,10.74076,106.617,10.21000004,28.21795273,74.58443451,402.4267578,2.621795654,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-23,212,30.17880029,10.74076,106.617,13.39000034,28.12929535,71.5557251,533.0696411,1.296900511,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-24,212,35.35791906,10.74076,106.617,16.44000053,28.60917282,62.11972809,556.6261597,2.610139847,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-25,212,29.08266895,10.74076,106.617,18.70000076,29.05010986,62.31716156,599.9371948,2.450083733,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-26,212,21.19429358,10.74076,106.617,26.71999931,28.74821854,59.18362427,504.3016052,2.897997141,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-27,212,15.90486351,10.74076,106.617,25.37000084,29.11386108,57.73531342,593.767395,4.970860481,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-28,212,19.30109914,10.74076,106.617,30.82999992,28.44976425,67.50418091,492.8233948,2.833355427,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-29,212,18.62150862,10.74076,106.617,33.43000031,27.33037567,78.82968903,317.6972046,4.199365139,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-11-30,212,12.76251437,10.74076,106.617,25.30999947,27.49718666,78.25061035,383.5339355,3.316437483,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-01,212,27.8476772,10.74076,106.617,21.51000023,28.16768646,61.03985214,648.0490723,2.542870522,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-02,212,38.08783764,10.74076,106.617,27.42000008,27.26072121,60.17110062,533.2924194,2.115145922,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-03,212,26.85201739,10.74076,106.617,32.54999924,26.38468742,60.14620209,613.4309082,2.573773146,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-04,212,33.115,10.74076,106.617,33.24000168,25.85562515,56.59084702,621.1955566,2.267438889,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-05,212,24.5525431,10.74076,106.617,33.31999969,25.31079674,68.88594055,475.5922546,2.520144939,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,0.092
2021-12-06,212,25.09831178,10.74076,106.617,31.94000053,25.95001602,75.85586548,580.751709,1.732388854,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,0.351999998
2021-12-07,212,30.34379071,10.74076,106.617,31.59000015,26.75518799,72.65564728,625.7010498,1.424058199,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-08,212,42.73793343,10.74076,106.617,33.34999847,26.88168716,67.59358215,558.6016235,2.752888203,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-09,212,35.03765326,10.74076,106.617,32.13999939,27.24265671,77.31354523,444.4944153,2.219806433,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-10,212,24.98310105,10.74076,106.617,36.25,27.098423,63.97138214,508.6917725,1.794541359,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,0.396655589
2021-12-11,212,38.04093151,10.74076,106.617,35.11999893,27.56663895,61.25979996,708.1994019,1.552328467,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,0.723229825
2021-12-12,212,43.40625,10.74076,106.617,35.99000168,28.0248127,63.16088104,597.56604,2.28377223,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-13,212,23.59123067,10.74076,106.617,17.40999985,28.16674995,55.93531036,613.8364868,4.178833008,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-14,212,24.45284483,10.74076,106.617,33.97000122,27.62503052,65.91497803,520.7900391,2.61016655,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-15,212,27.42061782,10.74076,106.617,46.25999832,28.34064102,69.72454071,498.4494019,2.705039024,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-16,212,29.89984768,10.74076,106.617,41.88999939,29.05331039,69.6967926,506.3070679,2.353096008,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-17,212,34.29466975,10.74076,106.617,32.75999832,28.57725143,71.14503479,539.6092529,2.034785271,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-18,212,28.17728704,10.74076,106.617,18.79000092,28.76398468,55.57152176,651.4979248,3.885966778,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,0.849194825
2021-12-19,212,16.02394068,10.74076,106.617,23.20000076,27.11957741,58.23395538,521.539978,4.769412041,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-20,212,29.70740231,10.74076,106.617,24.87999916,26.80007744,61.76717377,403.7035522,2.974436283,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-21,212,30.10926671,10.74076,106.617,24.51000023,28.00621986,68.61131287,475.5387878,2.655722141,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-22,212,22.3578072,10.74076,106.617,38.43000031,27.58515739,75.79257965,454.0438538,2.095723152,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-23,212,24.2094468,10.74076,106.617,36.68000031,26.25356102,79.51934814,388.2546387,2.101744652,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,1.686431766
2021-12-24,212,23.49122293,10.74076,106.617,31.10000038,27.22545433,71.54548645,519.5741577,1.411645055,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-25,212,31.8954661,10.74076,106.617,47.49000168,27.78734589,69.12506104,473.0950928,2.768592119,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-26,212,30.12954567,10.74076,106.617,29.75,27.7201252,73.00013733,488.879425,2.63100338,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-27,212,31.83733992,10.74076,106.617,11.22000027,27.22481346,74.77471924,493.4591064,2.051561356,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-28,212,32.0091621,10.74076,106.617,13.82999992,27.74650002,66.91761017,518.5699463,3.129952192,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-29,212,27.11876812,10.74076,106.617,15.60000038,28.43107796,63.80874252,595.4660645,3.040159225,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-30,212,14.25714559,10.74076,106.617,13.36999989,28.16110992,58.90379333,612.8491211,2.77246666,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-12-31,212,20.10075192,10.74076,106.617,20.01000023,24.91453171,64.74163818,212.3476868,2.196619749,35151.59375,23.51565552,2529.119629,20.33128405,16297.13636,892984.3022,7506.55978,26470.50028,57681.98567,0.0,3266.28348,
2021-03-01,213,20.53285201,10.81635,106.6205,18.42000008,28.22837639,66.17962646,671.1234741,3.365692616,27580.67383,18.21164703,0.0,7.560822635,13136.47961,928245.3791,4247.132507,17581.15317,34964.76529,1481.557851,2535.126792,0.642709613
2021-03-02,213,19.75653837,10.81635,106.6205,12.85000038,28.48995781,64.33638,727.2454834,2.475779772,27580.67383,18.21164703,0.0,7.560822635,13136.47961,928245.3791,4247.132507,17581.15317,34964.76529,1481.557851,2535.126792,
2021-03-03,213,25.15942184,10.81635,106.6205,23.90999985,28.789608,55.85381699,664.6762085,2.283185005,27580.67383,18.21164703,0.0,7.560822635,13136.47961,928245.3791,4247.132507,17581.15317,34964.76529,1481.557851,2535.126792,
2021-03-04,213,21.63096618,10.81635,106.6205,20.12000084,29.04937553,53.99877548,735.730835,3.28886199,27580.67383,18.21164703,0.0,7.560822635,13136.47961,928245.3791,4247.132507,17581.15317,34964.76529,1481.557851,2535.126792,0.906843424
